,u,i,ts,label,idx
7341,1534,1498,32226049.0,0.0,7342
7342,1498,1534,32228797.0,0.0,7343
7343,1535,1527,32238275.0,0.0,7344
7344,1527,1535,32238447.0,0.0,7345
7345,1310,5,32242656.0,0.0,7346
7346,5,1310,32242908.0,0.0,7347
7347,1536,1274,32243223.0,0.0,7348
7348,1274,1536,32243321.0,0.0,7349
7349,837,1351,32243571.0,0.0,7350
7350,1274,1474,32262356.0,0.0,7351
7351,1474,1274,32262469.0,0.0,7352
7352,1537,1538,32267070.0,0.0,7353
7353,1538,1537,32267595.0,0.0,7354
7354,1480,1403,32273576.0,0.0,7355
7355,1403,1480,32273647.0,0.0,7356
7356,1537,1498,32280781.0,0.0,7357
7357,1311,729,32288580.0,0.0,7358
7358,1170,729,32288619.0,0.0,7359
7359,81,729,32291444.0,0.0,7360
7360,1539,1527,32325172.0,0.0,7361
7361,1527,1539,32325443.0,0.0,7362
7362,1540,1527,32374803.0,0.0,7363
7363,1541,1527,32380018.0,0.0,7364
7364,1527,1541,32380275.0,0.0,7365
7365,24,827,32383955.0,0.0,7366
7366,1542,1537,32384680.0,0.0,7367
7367,827,24,32393571.0,0.0,7368
7368,1543,1530,32403660.0,0.0,7369
7369,1530,1543,32414206.0,0.0,7370
7370,1295,1257,32500475.0,0.0,7371
7371,1532,1351,32501127.0,0.0,7372
7372,1403,1491,32587670.0,0.0,7373
7373,1517,729,32588820.0,0.0,7374
7374,1544,24,32591321.0,0.0,7375
7375,1545,24,32591331.0,0.0,7376
7376,729,1517,32628281.0,0.0,7377
7377,505,1403,32671975.0,0.0,7378
7378,1403,505,32672137.0,0.0,7379
7379,1274,885,32708259.0,0.0,7380
7380,885,1274,32708260.0,0.0,7381
7381,24,1544,32714581.0,0.0,7382
7382,1279,1527,32724689.0,0.0,7383
7383,1527,1279,32725038.0,0.0,7384
7384,1546,1527,32738233.0,0.0,7385
7385,1527,1546,32738292.0,0.0,7386
7386,1546,500,32749262.0,0.0,7387
7387,500,1546,32749354.0,0.0,7388
7388,946,1456,32751249.0,0.0,7389
7389,1403,1546,32751429.0,0.0,7390
7390,1547,1527,32754894.0,0.0,7391
7391,1527,1547,32755150.0,0.0,7392
7392,1546,1403,32756046.0,0.0,7393
7393,1351,1532,32758646.0,0.0,7394
7394,1532,1403,32760939.0,0.0,7395
7395,1548,1519,32764422.0,0.0,7396
7396,1549,1274,32764689.0,0.0,7397
7397,1548,1527,32770408.0,0.0,7398
7398,1527,1548,32770492.0,0.0,7399
7399,1510,1544,32805121.0,0.0,7400
7400,1544,1510,32805143.0,0.0,7401
7401,1550,1524,32807858.0,0.0,7402
7402,1551,24,32832504.0,0.0,7403
7403,1552,1527,32840757.0,0.0,7404
7404,1553,729,32842131.0,0.0,7405
7405,740,1403,32842228.0,0.0,7406
7406,729,1553,32842277.0,0.0,7407
7407,1403,2,32846702.0,0.0,7408
7408,1554,1537,32854309.0,0.0,7409
7409,1537,1554,32854371.0,0.0,7410
7410,1555,1433,32859858.0,0.0,7411
7411,1433,1555,32878793.0,0.0,7412
7412,1527,1544,32896277.0,0.0,7413
7413,1544,1527,32896324.0,0.0,7414
7414,1556,1510,32915559.0,0.0,7415
7415,1510,1403,32916142.0,0.0,7416
7416,1510,1556,32917093.0,0.0,7417
7417,24,1557,32934096.0,0.0,7418
7418,1557,298,32939031.0,0.0,7419
7419,298,1557,32939218.0,0.0,7420
7420,24,1551,32950733.0,0.0,7421
7421,729,1311,32964365.0,0.0,7422
7422,1557,1510,32978248.0,0.0,7423
7423,885,1557,32978430.0,0.0,7424
7424,1557,885,32978457.0,0.0,7425
7425,1510,1557,32978464.0,0.0,7426
7426,1403,1532,32985037.0,0.0,7427
7427,946,1274,33014230.0,0.0,7428
7428,1550,946,33022027.0,0.0,7429
7429,1484,1498,33049124.0,0.0,7430
7430,181,1510,33059460.0,0.0,7431
7431,1510,181,33059930.0,0.0,7432
7432,1557,1527,33074446.0,0.0,7433
7433,1527,1557,33074593.0,0.0,7434
7434,1519,1338,33099016.0,0.0,7435
7435,1338,1519,33099064.0,0.0,7436
7436,1558,1519,33100138.0,0.0,7437
7437,1519,1558,33100313.0,0.0,7438
7438,499,1537,33173797.0,0.0,7439
7439,37,1537,33205608.0,0.0,7440
7440,1537,37,33205620.0,0.0,7441
7441,1305,37,33212819.0,0.0,7442
7442,37,1305,33212921.0,0.0,7443
7443,1559,298,33217356.0,0.0,7444
7444,298,1559,33217451.0,0.0,7445
7445,37,1403,33218477.0,0.0,7446
7446,519,1427,33225382.0,1.0,7447
7447,499,1494,33245247.0,0.0,7448
7448,1560,1537,33258381.0,0.0,7449
7449,946,1560,33258407.0,0.0,7450
7450,1537,1560,33258439.0,0.0,7451
7451,222,1517,33264780.0,0.0,7452
7452,1517,222,33264799.0,0.0,7453
7453,1561,1527,33275790.0,0.0,7454
7454,1527,1561,33276323.0,0.0,7455
7455,1530,1561,33276736.0,0.0,7456
7456,57,11,33282258.0,0.0,7457
7457,1561,1433,33284164.0,0.0,7458
7458,1448,24,33285471.0,0.0,7459
7459,885,1559,33310536.0,0.0,7460
7460,1433,1561,33346998.0,0.0,7461
7461,1562,24,33351694.0,0.0,7462
7462,1547,24,33351729.0,0.0,7463
7463,7,1403,33371469.0,0.0,7464
7464,1403,7,33372028.0,0.0,7465
7465,1538,1527,33413043.0,0.0,7466
7466,24,1562,33436632.0,0.0,7467
7467,1198,500,33453102.0,0.0,7468
7468,500,1198,33453351.0,0.0,7469
7469,1563,1527,33455224.0,0.0,7470
7470,1480,1517,33483343.0,0.0,7471
7471,1517,1480,33483447.0,0.0,7472
7472,1564,1527,33504599.0,0.0,7473
7473,1527,1564,33504872.0,0.0,7474
7474,1565,24,33511710.0,0.0,7475
7475,1273,266,33516216.0,0.0,7476
7476,1273,1403,33517355.0,0.0,7477
7477,1273,1537,33517473.0,0.0,7478
7478,1537,1273,33519612.0,0.0,7479
7479,1558,1517,33532243.0,0.0,7480
7480,1517,1558,33532975.0,0.0,7481
7481,1538,1338,33537182.0,0.0,7482
7482,1133,729,33541831.0,0.0,7483
7483,1566,1274,33549059.0,0.0,7484
7484,1274,1566,33549109.0,0.0,7485
7485,1460,1566,33552146.0,0.0,7486
7486,1567,1235,33555395.0,0.0,7487
7487,1235,1567,33555538.0,0.0,7488
7488,24,1568,33583057.0,0.0,7489
7489,1568,24,33583172.0,0.0,7490
7490,729,1133,33597576.0,0.0,7491
7491,499,1133,33597690.0,0.0,7492
7492,298,1527,33612616.0,0.0,7493
7493,1527,1569,33617663.0,0.0,7494
7494,1569,1527,33617667.0,0.0,7495
7495,1403,37,33635476.0,0.0,7496
7496,1570,1519,33649292.0,0.0,7497
7497,1519,1570,33649511.0,0.0,7498
7498,1570,24,33652733.0,0.0,7499
7499,24,1570,33652778.0,0.0,7500
7500,1570,1295,33657125.0,0.0,7501
7501,1295,1570,33657193.0,0.0,7502
7502,1295,500,33707381.0,0.0,7503
7503,1403,500,33707460.0,0.0,7504
7504,1571,1527,33714451.0,0.0,7505
7505,1527,1571,33714778.0,0.0,7506
7506,7,1527,33716235.0,0.0,7507
7507,1403,1476,33716367.0,0.0,7508
7508,1476,1527,33718967.0,0.0,7509
7509,1527,1476,33718980.0,0.0,7510
7510,17,1570,33719992.0,0.0,7511
7511,1295,1519,33720162.0,0.0,7512
7512,1572,1274,33721056.0,0.0,7513
7513,1563,1519,33722814.0,0.0,7514
7514,1537,1519,33723298.0,0.0,7515
7515,1519,1537,33723376.0,0.0,7516
7516,489,1274,33724078.0,0.0,7517
7517,1573,1274,33724945.0,0.0,7518
7518,1274,1573,33725020.0,0.0,7519
7519,1573,1537,33725961.0,0.0,7520
7520,1537,1573,33726793.0,0.0,7521
7521,1527,7,33728631.0,0.0,7522
7522,1537,489,33731908.0,0.0,7523
7523,1274,489,33732175.0,0.0,7524
7524,1338,1570,33734282.0,0.0,7525
7525,814,1537,33735811.0,0.0,7526
7526,5,1274,33785895.0,0.0,7527
7527,372,1572,33787837.0,0.0,7528
7528,1570,1527,33792952.0,0.0,7529
7529,1574,1170,33836539.0,0.0,7530
7530,1245,1471,33874703.0,0.0,7531
7531,1471,1403,33881232.0,0.0,7532
7532,1519,1563,33896618.0,0.0,7533
7533,1403,1471,33901056.0,0.0,7534
7534,1575,1403,33901458.0,0.0,7535
7535,11,489,33905374.0,0.0,7536
7536,489,11,33905548.0,0.0,7537
7537,24,1305,33915303.0,0.0,7538
7538,1305,24,33915454.0,0.0,7539
7539,1565,1170,33926940.0,0.0,7540
7540,489,1245,33962548.0,0.0,7541
7541,1245,489,33962838.0,0.0,7542
7542,1274,1572,33982041.0,0.0,7543
7543,1575,1338,33982088.0,0.0,7544
7544,1338,1575,33983267.0,0.0,7545
7545,1403,1575,34001372.0,0.0,7546
7546,1576,1572,34026913.0,0.0,7547
7547,729,1577,34032287.0,0.0,7548
7548,1578,1527,34035873.0,0.0,7549
7549,1527,1552,34036600.0,0.0,7550
7550,1448,1170,34041892.0,0.0,7551
7551,1170,1517,34042257.0,0.0,7552
7552,1527,298,34049004.0,0.0,7553
7553,1527,1578,34049047.0,0.0,7554
7554,1569,1510,34050597.0,0.0,7555
7555,1510,1117,34050721.0,0.0,7556
7556,1117,1510,34050752.0,0.0,7557
7557,94,489,34076581.0,0.0,7558
7558,489,94,34076608.0,0.0,7559
7559,1537,94,34077676.0,0.0,7560
7560,1579,1527,34104698.0,0.0,7561
7561,1527,1579,34104725.0,0.0,7562
7562,1170,1574,34116174.0,0.0,7563
7563,1580,24,34116228.0,0.0,7564
7564,24,1580,34117778.0,0.0,7565
7565,1454,1510,34134138.0,0.0,7566
7566,1510,1454,34134199.0,0.0,7567
7567,1517,298,34134553.0,0.0,7568
7568,298,1517,34134561.0,0.0,7569
7569,1305,1510,34134792.0,0.0,7570
7570,1510,1305,34134835.0,0.0,7571
7571,1581,1454,34148164.0,0.0,7572
7572,1472,1454,34149835.0,0.0,7573
7573,1454,1581,34150016.0,0.0,7574
7574,1472,1403,34150208.0,0.0,7575
7575,10,37,34155817.0,0.0,7576
7576,1582,1581,34156146.0,0.0,7577
7577,37,10,34156538.0,0.0,7578
7578,17,1582,34156740.0,0.0,7579
7579,1583,1245,34200779.0,0.0,7580
7580,1245,1583,34201039.0,0.0,7581
7581,543,1527,34204321.0,0.0,7582
7582,1527,543,34204324.0,0.0,7583
7583,489,1537,34214216.0,0.0,7584
7584,1572,1576,34216798.0,0.0,7585
7585,1584,500,34231761.0,0.0,7586
7586,500,1584,34231885.0,0.0,7587
7587,1585,37,34247343.0,0.0,7588
7588,37,1585,34247939.0,0.0,7589
7589,1586,1403,34252884.0,0.0,7590
7590,1403,1586,34252972.0,0.0,7591
7591,1403,135,34255289.0,0.0,7592
7592,135,1403,34255314.0,0.0,7593
7593,5,135,34255339.0,0.0,7594
7594,1155,135,34255371.0,0.0,7595
7595,1577,729,34311215.0,0.0,7596
7596,1587,729,34311383.0,0.0,7597
7597,1588,1460,34313858.0,0.0,7598
7598,1588,1295,34314030.0,0.0,7599
7599,1588,1245,34314034.0,0.0,7600
7600,1588,1579,34314114.0,0.0,7601
7601,67,142,34316510.0,0.0,7602
7602,135,5,34318321.0,0.0,7603
7603,1427,1351,34319238.0,0.0,7604
7604,142,67,34319608.0,0.0,7605
7605,1527,1570,34334049.0,0.0,7606
7606,142,1403,34344274.0,0.0,7607
7607,1578,24,34357024.0,0.0,7608
7608,499,11,34367334.0,0.0,7609
7609,729,1587,34398907.0,0.0,7610
7610,1537,1274,34418268.0,0.0,7611
7611,1274,1537,34418455.0,0.0,7612
7612,1537,1403,34420940.0,0.0,7613
7613,1589,500,34468153.0,0.0,7614
7614,500,1589,34468200.0,0.0,7615
7615,848,1527,34470858.0,0.0,7616
7616,1527,489,34471055.0,0.0,7617
7617,1590,1320,34472071.0,0.0,7618
7618,1320,1590,34472151.0,0.0,7619
7619,1591,24,34472763.0,0.0,7620
7620,1581,1403,34485665.0,0.0,7621
7621,1403,1581,34486495.0,0.0,7622
7622,574,1527,34494595.0,0.0,7623
7623,1527,574,34494730.0,0.0,7624
7624,5,37,34503033.0,0.0,7625
7625,1581,1517,34506125.0,0.0,7626
7626,1592,1581,34507638.0,0.0,7627
7627,1517,1581,34507948.0,0.0,7628
7628,1407,1527,34536433.0,0.0,7629
7629,1527,1407,34536461.0,0.0,7630
7630,1581,1592,34537768.0,0.0,7631
7631,1593,1537,34547130.0,0.0,7632
7632,1537,1593,34547180.0,0.0,7633
7633,1594,851,34558060.0,0.0,7634
7634,1527,851,34559841.0,0.0,7635
7635,851,1527,34559890.0,0.0,7636
7636,1537,1589,34564426.0,0.0,7637
7637,1589,1537,34564447.0,0.0,7638
7638,1527,1568,34566639.0,0.0,7639
7639,1568,1527,34566671.0,0.0,7640
7640,489,1527,34566705.0,0.0,7641
7641,1595,1004,34571943.0,0.0,7642
7642,1004,1595,34571993.0,0.0,7643
7643,1581,1004,34573669.0,0.0,7644
7644,1356,1537,34590742.0,0.0,7645
7645,1596,1480,34592812.0,0.0,7646
7646,489,1305,34599090.0,0.0,7647
7647,1305,489,34599136.0,0.0,7648
7648,1480,1596,34616374.0,0.0,7649
7649,499,1596,34616407.0,0.0,7650
7650,1596,24,34619633.0,0.0,7651
7651,1597,1595,34642119.0,0.0,7652
7652,1595,1597,34642390.0,0.0,7653
7653,1517,1170,34657066.0,0.0,7654
7654,1403,1503,34659004.0,0.0,7655
7655,1503,1403,34659234.0,0.0,7656
7656,1403,1326,34673993.0,0.0,7657
7657,1326,1403,34674230.0,0.0,7658
7658,17,1496,34675572.0,0.0,7659
7659,489,2,34678094.0,0.0,7660
7660,2,489,34678116.0,0.0,7661
7661,260,50,34680573.0,0.0,7662
7662,1004,1581,34681771.0,0.0,7663
7663,1598,1527,34723610.0,0.0,7664
7664,24,1591,34734976.0,0.0,7665
7665,1586,1527,34745033.0,0.0,7666
7666,1527,1586,34745116.0,0.0,7667
7667,1456,1351,34746200.0,0.0,7668
7668,1482,1527,34747697.0,0.0,7669
7669,1527,1482,34747716.0,0.0,7670
7670,1599,135,34750607.0,0.0,7671
7671,1527,1538,34753649.0,0.0,7672
7672,1600,1527,34756757.0,0.0,7673
7673,1527,1600,34756778.0,0.0,7674
7674,1155,946,34763934.0,0.0,7675
7675,946,1155,34763981.0,0.0,7676
7676,5,543,34771298.0,0.0,7677
7677,543,5,34771312.0,0.0,7678
7678,1433,1310,34800167.0,0.0,7679
7679,1599,1403,34809035.0,0.0,7680
7680,1527,1510,34820045.0,0.0,7681
7681,1510,1527,34820073.0,0.0,7682
7682,1510,1569,34820637.0,0.0,7683
7683,260,1454,34822342.0,0.0,7684
7684,1310,1433,34838384.0,0.0,7685
7685,489,1004,34848841.0,0.0,7686
7686,1004,489,34848868.0,0.0,7687
7687,92,11,34851787.0,0.0,7688
7688,1582,1403,34852479.0,0.0,7689
7689,11,92,34852485.0,0.0,7690
7690,1601,24,34881203.0,0.0,7691
7691,1599,1454,34912080.0,0.0,7692
7692,1175,1527,34987036.0,0.0,7693
7693,1527,1175,34989611.0,0.0,7694
7694,1602,729,35009818.0,0.0,7695
7695,2,1274,35018711.0,0.0,7696
7696,1274,2,35018750.0,0.0,7697
7697,1347,1527,35020524.0,0.0,7698
7698,1537,1582,35027038.0,0.0,7699
7699,1582,1537,35027088.0,0.0,7700
7700,1582,11,35034993.0,0.0,7701
7701,11,1582,35035155.0,0.0,7702
7702,1603,24,35044176.0,0.0,7703
7703,1604,24,35045368.0,0.0,7704
7704,24,1603,35054539.0,0.0,7705
7705,1572,142,35065010.0,0.0,7706
7706,1603,1527,35065474.0,0.0,7707
7707,1527,1603,35066038.0,0.0,7708
7708,500,1527,35078254.0,0.0,7709
7709,1527,500,35078277.0,0.0,7710
7710,2,1527,35080279.0,0.0,7711
7711,1527,2,35080360.0,0.0,7712
7712,489,1517,35082494.0,0.0,7713
7713,1517,489,35082525.0,0.0,7714
7714,499,1305,35096645.0,0.0,7715
7715,1527,1537,35100761.0,0.0,7716
7716,1537,1527,35101657.0,0.0,7717
7717,24,1448,35132414.0,0.0,7718
7718,1403,1376,35136732.0,0.0,7719
7719,24,1604,35140806.0,0.0,7720
7720,1604,1527,35143626.0,0.0,7721
7721,1527,1604,35143875.0,0.0,7722
7722,1376,1403,35147768.0,0.0,7723
7723,1605,1527,35149855.0,0.0,7724
7724,1606,1527,35162110.0,0.0,7725
7725,1273,1527,35162466.0,0.0,7726
7726,1464,303,35163644.0,1.0,7727
7727,1527,946,35164773.0,0.0,7728
7728,1198,1527,35165007.0,0.0,7729
7729,1527,1198,35165375.0,0.0,7730
7730,37,1527,35176552.0,0.0,7731
7731,1527,37,35181628.0,0.0,7732
7732,1607,1582,35181630.0,0.0,7733
7733,1582,1607,35181651.0,0.0,7734
7734,1403,1608,35185831.0,0.0,7735
7735,1608,1403,35185839.0,0.0,7736
7736,1403,1537,35190359.0,0.0,7737
7737,1609,1403,35192829.0,0.0,7738
7738,1498,472,35195500.0,0.0,7739
7739,472,1498,35195561.0,0.0,7740
7740,1610,1519,35203705.0,0.0,7741
7741,499,1611,35214995.0,0.0,7742
7742,1526,1527,35227514.0,0.0,7743
7743,1527,1526,35227587.0,0.0,7744
7744,1612,24,35248257.0,0.0,7745
7745,24,1612,35248537.0,0.0,7746
7746,1613,1527,35256318.0,0.0,7747
7747,1527,1613,35259326.0,0.0,7748
7748,1595,1538,35262751.0,0.0,7749
7749,1538,1595,35262794.0,0.0,7750
7750,1588,313,35264674.0,0.0,7751
7751,1614,1527,35267351.0,0.0,7752
7752,1527,1614,35267415.0,0.0,7753
7753,1588,1613,35268031.0,0.0,7754
7754,1613,1588,35268220.0,0.0,7755
7755,266,600,35274704.0,0.0,7756
7756,1450,1403,35275812.0,0.0,7757
7757,1403,1450,35275937.0,0.0,7758
7758,1403,837,35288067.0,0.0,7759
7759,1603,1565,35296557.0,0.0,7760
7760,1170,1235,35305175.0,0.0,7761
7761,1204,1527,35323416.0,0.0,7762
7762,1527,1204,35323462.0,0.0,7763
7763,1615,1527,35323880.0,0.0,7764
7764,1527,1615,35324317.0,0.0,7765
7765,1612,7,35325807.0,0.0,7766
7766,7,1612,35326336.0,0.0,7767
7767,1527,1612,35337059.0,0.0,7768
7768,1612,1527,35347817.0,0.0,7769
7769,1615,1235,35349565.0,0.0,7770
7770,1616,729,35351981.0,0.0,7771
7771,1616,1170,35354681.0,0.0,7772
7772,1447,1170,35354740.0,0.0,7773
7773,1235,1615,35363296.0,0.0,7774
7774,1608,1274,35366438.0,0.0,7775
7775,1274,1608,35366442.0,0.0,7776
7776,1617,1537,35374451.0,0.0,7777
7777,1517,916,35376192.0,0.0,7778
7778,916,1517,35376507.0,0.0,7779
7779,1537,1617,35408115.0,0.0,7780
7780,1565,1618,35412071.0,0.0,7781
7781,1565,1603,35415954.0,0.0,7782
7782,1604,1603,35420591.0,0.0,7783
7783,50,1537,35420728.0,0.0,7784
7784,1537,50,35420766.0,0.0,7785
7785,1603,1604,35422166.0,0.0,7786
7786,1619,24,35425566.0,0.0,7787
7787,1620,24,35425575.0,0.0,7788
7788,1621,24,35425586.0,0.0,7789
7789,24,1619,35425663.0,0.0,7790
7790,946,1496,35426925.0,0.0,7791
7791,1604,1565,35430997.0,0.0,7792
7792,1565,1527,35432043.0,0.0,7793
7793,1622,1527,35435487.0,0.0,7794
7794,1527,1622,35435710.0,0.0,7795
7795,1496,1609,35448739.0,0.0,7796
7796,1609,1496,35453876.0,0.0,7797
7797,1620,1588,35453999.0,0.0,7798
7798,1338,1617,35454026.0,0.0,7799
7799,1588,1620,35454104.0,0.0,7800
7800,1623,1588,35454346.0,0.0,7801
7801,946,1527,35460293.0,0.0,7802
7802,1351,1527,35499897.0,0.0,7803
7803,1624,1617,35516814.0,0.0,7804
7804,1617,1624,35516901.0,0.0,7805
7805,1274,492,35521552.0,0.0,7806
7806,492,1274,35521557.0,0.0,7807
7807,142,946,35529099.0,0.0,7808
7808,946,142,35529191.0,0.0,7809
7809,142,1588,35530802.0,0.0,7810
7810,1588,1623,35538742.0,0.0,7811
7811,1625,1403,35590034.0,0.0,7812
7812,1403,1625,35590512.0,0.0,7813
7813,544,1305,35603057.0,0.0,7814
7814,1305,544,35603268.0,0.0,7815
7815,1625,1295,35613630.0,0.0,7816
7816,1295,1625,35613711.0,0.0,7817
7817,1625,1617,35614362.0,0.0,7818
7818,1619,1624,35617889.0,0.0,7819
7819,1624,1619,35618186.0,0.0,7820
7820,1366,298,35621310.0,0.0,7821
7821,298,1366,35621360.0,0.0,7822
7822,544,1588,35624653.0,0.0,7823
7823,1588,544,35625601.0,0.0,7824
7824,1626,1403,35629164.0,0.0,7825
7825,1403,1626,35629281.0,0.0,7826
7826,298,544,35631767.0,0.0,7827
7827,544,298,35631801.0,0.0,7828
7828,1537,1356,35633525.0,0.0,7829
7829,1527,1620,35633705.0,0.0,7830
7830,135,1599,35665016.0,0.0,7831
7831,1627,1527,35679180.0,0.0,7832
7832,1588,1626,35694902.0,0.0,7833
7833,1626,1588,35694905.0,0.0,7834
7834,1612,1582,35707116.0,0.0,7835
7835,1617,1582,35708339.0,0.0,7836
7836,1582,1617,35708390.0,0.0,7837
7837,1295,837,35728327.0,0.0,7838
7838,1628,24,35752450.0,0.0,7839
7839,24,1628,35756887.0,0.0,7840
7840,1608,1527,35758863.0,0.0,7841
7841,1527,1608,35758864.0,0.0,7842
7842,1527,1563,35769030.0,0.0,7843
7843,1496,1527,35780052.0,0.0,7844
7844,1623,1295,35785306.0,0.0,7845
7845,1295,1623,35785346.0,0.0,7846
7846,1629,1617,35785347.0,0.0,7847
7847,1617,1629,35785357.0,0.0,7848
7848,1630,1274,35800138.0,0.0,7849
7849,1274,142,35808659.0,0.0,7850
7850,142,1274,35808805.0,0.0,7851
7851,7,543,35817808.0,0.0,7852
7852,543,7,35821091.0,0.0,7853
7853,1552,1510,35828922.0,0.0,7854
7854,1616,1447,35853199.0,0.0,7855
7855,1527,492,35865002.0,0.0,7856
7856,492,1527,35865010.0,0.0,7857
7857,1582,946,35871741.0,0.0,7858
7858,1625,1527,35873252.0,0.0,7859
7859,1527,1625,35873369.0,0.0,7860
7860,1274,1625,35873376.0,0.0,7861
7861,1625,1274,35873400.0,0.0,7862
7862,11,1004,35875878.0,0.0,7863
7863,1004,1527,35885636.0,0.0,7864
7864,1527,1004,35885757.0,0.0,7865
7865,1537,1454,35886212.0,0.0,7866
7866,1454,1537,35886288.0,0.0,7867
7867,1546,11,35895831.0,0.0,7868
7868,11,1546,35895902.0,0.0,7869
7869,1498,1511,35919515.0,0.0,7870
7870,729,1565,35929229.0,0.0,7871
7871,1631,1351,35932511.0,0.0,7872
7872,1351,1631,35932757.0,0.0,7873
7873,1454,1546,35935778.0,0.0,7874
7874,1546,1454,35935787.0,0.0,7875
7875,1565,729,35940884.0,0.0,7876
7876,1632,1403,35947324.0,0.0,7877
7877,1403,1632,35947689.0,0.0,7878
7878,1633,1527,35951369.0,0.0,7879
7879,1527,1633,35951857.0,0.0,7880
7880,9,544,35954025.0,0.0,7881
7881,544,9,35954107.0,0.0,7882
7882,1295,544,35973223.0,0.0,7883
7883,544,1295,35973257.0,0.0,7884
7884,1627,1274,35979950.0,0.0,7885
7885,544,1004,35979979.0,0.0,7886
7886,1004,544,35980080.0,0.0,7887
7887,1634,1635,36012959.0,0.0,7888
7888,1595,1569,36019786.0,0.0,7889
7889,1569,1595,36019859.0,0.0,7890
7890,1636,729,36025332.0,0.0,7891
7891,1637,489,36025749.0,0.0,7892
7892,1274,1627,36026938.0,0.0,7893
7893,1572,1527,36050763.0,0.0,7894
7894,1626,1537,36059664.0,0.0,7895
7895,1537,1626,36059706.0,0.0,7896
7896,1619,1351,36062125.0,0.0,7897
7897,1351,1619,36062415.0,0.0,7898
7898,39,1619,36117441.0,0.0,7899
7899,1351,1582,36128344.0,0.0,7900
7900,780,1275,36147884.0,0.0,7901
7901,1536,1546,36152344.0,0.0,7902
7902,1546,1536,36152417.0,0.0,7903
7903,1510,1552,36192445.0,0.0,7904
7904,1637,1351,36201890.0,0.0,7905
7905,1582,1351,36201962.0,0.0,7906
7906,1351,1637,36202286.0,0.0,7907
7907,1503,1518,36203011.0,0.0,7908
7908,1613,11,36212933.0,0.0,7909
7909,11,1613,36213352.0,0.0,7910
7910,1638,1626,36231759.0,0.0,7911
7911,1626,1638,36231872.0,0.0,7912
7912,1639,1588,36242636.0,0.0,7913
7913,1588,1639,36242670.0,0.0,7914
7914,1588,1403,36243053.0,0.0,7915
7915,1403,1588,36243128.0,0.0,7916
7916,1511,242,36246268.0,0.0,7917
7917,242,1511,36246857.0,0.0,7918
7918,1082,1274,36248046.0,0.0,7919
7919,1274,1082,36248106.0,0.0,7920
7920,1274,1638,36268457.0,0.0,7921
7921,1638,1274,36268674.0,0.0,7922
7922,1527,1640,36287678.0,0.0,7923
7923,1641,24,36295174.0,0.0,7924
7924,24,1641,36295477.0,0.0,7925
7925,1456,1599,36300045.0,0.0,7926
7926,1599,1456,36300839.0,0.0,7927
7927,1460,1510,36305068.0,0.0,7928
7928,1510,1460,36306448.0,0.0,7929
7929,5,1639,36309597.0,0.0,7930
7930,5,1640,36309644.0,0.0,7931
7931,1581,1582,36309964.0,0.0,7932
7932,1640,1527,36311544.0,0.0,7933
7933,1642,1403,36344317.0,0.0,7934
7934,1170,1642,36344683.0,0.0,7935
7935,17,1640,36360347.0,0.0,7936
7936,1599,1642,36361627.0,0.0,7937
7937,1599,946,36362795.0,0.0,7938
7938,1599,600,36363386.0,0.0,7939
7939,1351,1537,36387079.0,0.0,7940
7940,1565,1235,36456174.0,0.0,7941
7941,1235,1565,36456319.0,0.0,7942
7942,672,1561,36462681.0,0.0,7943
7943,266,1599,36464141.0,0.0,7944
7944,1642,1565,36483892.0,0.0,7945
7945,1565,1643,36485929.0,0.0,7946
7946,1643,1565,36486403.0,0.0,7947
7947,1644,500,36488620.0,0.0,7948
7948,61,1582,36489365.0,0.0,7949
7949,39,5,36490039.0,0.0,7950
7950,500,1644,36490553.0,0.0,7951
7951,1582,61,36497239.0,0.0,7952
7952,1454,946,36497786.0,0.0,7953
7953,1565,1642,36512463.0,0.0,7954
7954,1565,1604,36535819.0,0.0,7955
7955,1645,24,36536409.0,0.0,7956
7956,1582,24,36536741.0,0.0,7957
7957,24,1582,36537393.0,0.0,7958
7958,1569,946,36539822.0,0.0,7959
7959,1640,1604,36539969.0,0.0,7960
7960,108,4,36540814.0,0.0,7961
7961,1409,4,36540998.0,0.0,7962
7962,67,108,36542454.0,0.0,7963
7963,108,67,36542510.0,0.0,7964
7964,473,1527,36545695.0,0.0,7965
7965,729,1395,36546049.0,0.0,7966
7966,1527,473,36546951.0,0.0,7967
7967,1527,1572,36547030.0,0.0,7968
7968,1646,1582,36550897.0,0.0,7969
7969,1582,1646,36551348.0,0.0,7970
7970,148,50,36568749.0,0.0,7971
7971,1454,1582,36571818.0,0.0,7972
7972,1582,1454,36571856.0,0.0,7973
7973,885,1443,36583602.0,0.0,7974
7974,1443,885,36583615.0,0.0,7975
7975,1647,1484,36610580.0,0.0,7976
7976,1484,1647,36611266.0,0.0,7977
7977,1648,1527,36616937.0,0.0,7978
7978,1527,1648,36617051.0,0.0,7979
7979,1527,313,36630057.0,0.0,7980
7980,313,1527,36630087.0,0.0,7981
7981,1403,1569,36645357.0,0.0,7982
7982,1569,1403,36649487.0,0.0,7983
7983,1511,1498,36650048.0,0.0,7984
7984,1559,885,36664333.0,1.0,7985
7985,1527,1590,36669110.0,0.0,7986
7986,1644,1498,36690105.0,0.0,7987
7987,1649,24,36695320.0,0.0,7988
7988,1273,11,36723847.0,0.0,7989
7989,11,1273,36723927.0,0.0,7990
